DEBUG 2018-08-23 08:39:27,567 [1    ] Abp.Modules.AbpModuleManager             - Loading Abp modules...
DEBUG 2018-08-23 08:39:27,795 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.EntityFrameworkCore.AbpZeroCoreEntityFrameworkCoreModule, Abp.ZeroCore.EntityFrameworkCore, Version=3.8.1.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-08-23 08:39:27,795 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.EntityFrameworkCore.AbpEntityFrameworkCoreModule, Abp.EntityFrameworkCore, Version=3.8.1.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-08-23 08:39:27,795 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.EntityFramework.AbpEntityFrameworkCommonModule, Abp.EntityFramework.Common, Version=3.8.1.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-08-23 08:39:27,795 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AspNetCore.AbpAspNetCoreModule, Abp.AspNetCore, Version=3.8.1.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-08-23 08:39:27,795 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Web.AbpWebCommonModule, Abp.Web.Common, Version=3.8.1.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-08-23 08:39:27,795 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AspNetCore.SignalR.AbpAspNetCoreSignalRModule, Abp.AspNetCore.SignalR, Version=3.8.1.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-08-23 08:39:27,798 [1    ] Abp.Modules.AbpModuleManager             - 15 modules loaded.
DEBUG 2018-08-23 08:39:27,867 [1    ] o.Configuration.LanguageManagementConfig - Converted Abp (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2018-08-23 08:39:27,868 [1    ] o.Configuration.LanguageManagementConfig - Converted AbpZero (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2018-08-23 08:39:27,868 [1    ] o.Configuration.LanguageManagementConfig - Converted Yaeher (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2018-08-23 08:39:27,868 [1    ] o.Configuration.LanguageManagementConfig - Converted AbpWeb (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2018-08-23 08:39:28,259 [1    ] ameworkCore.AbpEntityFrameworkCoreModule - Registering DbContext: Yaeher.EntityFrameworkCore.YaeherDbContext, Yaeher.EntityFrameworkCore, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-08-23 08:39:29,120 [1    ] Abp.Localization.LocalizationManager     - Initializing 4 localization sources.
DEBUG 2018-08-23 08:39:29,209 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: Abp
DEBUG 2018-08-23 08:39:29,278 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: AbpZero
DEBUG 2018-08-23 08:39:29,295 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: Yaeher
DEBUG 2018-08-23 08:39:29,377 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: AbpWeb
DEBUG 2018-08-23 08:39:29,527 [1    ] Abp.BackgroundJobs.BackgroundJobManager  - Start background worker: Abp.BackgroundJobs.BackgroundJobManager
DEBUG 2018-08-23 08:39:29,561 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Found 12 classes define auto mapping attributes
DEBUG 2018-08-23 08:39:29,561 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Yaeher.Models.TokenAuth.ExternalLoginProviderInfoModel
DEBUG 2018-08-23 08:39:29,566 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Yaeher.Users.Dto.CreateUserDto
DEBUG 2018-08-23 08:39:29,567 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Yaeher.Users.Dto.UserDto
DEBUG 2018-08-23 08:39:29,567 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Yaeher.Sessions.Dto.TenantLoginInfoDto
DEBUG 2018-08-23 08:39:29,567 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Yaeher.Sessions.Dto.UserLoginInfoDto
DEBUG 2018-08-23 08:39:29,567 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Yaeher.Roles.Dto.CreateRoleDto
DEBUG 2018-08-23 08:39:29,567 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Yaeher.Roles.Dto.PermissionDto
DEBUG 2018-08-23 08:39:29,567 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Yaeher.Roles.Dto.RoleDto
DEBUG 2018-08-23 08:39:29,568 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Yaeher.MultiTenancy.Dto.CreateTenantDto
DEBUG 2018-08-23 08:39:29,568 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Yaeher.MultiTenancy.Dto.TenantDto
DEBUG 2018-08-23 08:39:29,568 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Yaeher.Web.Views.Shared.Components.TenantChange.TenantChangeViewModel
DEBUG 2018-08-23 08:39:29,568 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Yaeher.Web.Models.Roles.EditRoleModalViewModel
INFO  2018-08-23 08:39:38,059 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/  
INFO  2018-08-23 08:39:41,972 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "Index", controller = "Home", area = ""}. Executing action Yaeher.Web.Controllers.HomeController.Index (Yaeher.Web.Mvc)
WARN  2018-08-23 08:39:42,679 [6    ] Mvc.Authorization.AbpAuthorizationFilter - Abp.Authorization.AbpAuthorizationException: Current user did not login to the application!
   at Abp.Authorization.AuthorizationHelper.AuthorizeAsync(IEnumerable`1 authorizeAttributes) in D:\Github\aspnetboilerplate\src\Abp\Authorization\AuthorizationHelper.cs:line 43
   at Abp.Authorization.AuthorizationHelper.CheckPermissions(MethodInfo methodInfo, Type type) in D:\Github\aspnetboilerplate\src\Abp\Authorization\AuthorizationHelper.cs:line 98
   at Abp.Authorization.AuthorizationHelper.AuthorizeAsync(MethodInfo methodInfo, Type type) in D:\Github\aspnetboilerplate\src\Abp\Authorization\AuthorizationHelper.cs:line 57
   at Abp.AspNetCore.Mvc.Authorization.AbpAuthorizationFilter.OnAuthorizationAsync(AuthorizationFilterContext context) in D:\Github\aspnetboilerplate\src\Abp.AspNetCore\AspNetCore\Mvc\Authorization\AbpAuthorizationFilter.cs:line 53
Abp.Authorization.AbpAuthorizationException: Current user did not login to the application!
   at Abp.Authorization.AuthorizationHelper.AuthorizeAsync(IEnumerable`1 authorizeAttributes) in D:\Github\aspnetboilerplate\src\Abp\Authorization\AuthorizationHelper.cs:line 43
   at Abp.Authorization.AuthorizationHelper.CheckPermissions(MethodInfo methodInfo, Type type) in D:\Github\aspnetboilerplate\src\Abp\Authorization\AuthorizationHelper.cs:line 98
   at Abp.Authorization.AuthorizationHelper.AuthorizeAsync(MethodInfo methodInfo, Type type) in D:\Github\aspnetboilerplate\src\Abp\Authorization\AuthorizationHelper.cs:line 57
   at Abp.AspNetCore.Mvc.Authorization.AbpAuthorizationFilter.OnAuthorizationAsync(AuthorizationFilterContext context) in D:\Github\aspnetboilerplate\src\Abp.AspNetCore\AspNetCore\Mvc\Authorization\AbpAuthorizationFilter.cs:line 53
INFO  2018-08-23 08:39:42,682 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Authorization failed for the request at filter 'Abp.AspNetCore.Mvc.Authorization.AbpAuthorizationFilter'.
INFO  2018-08-23 08:39:42,693 [6    ] Microsoft.AspNetCore.Mvc.ChallengeResult - Executing ChallengeResult with authentication schemes ().
INFO  2018-08-23 08:39:42,714 [6    ] tion.Cookies.CookieAuthenticationHandler - AuthenticationScheme: Identity.Application was challenged.
INFO  2018-08-23 08:39:42,717 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Yaeher.Web.Controllers.HomeController.Index (Yaeher.Web.Mvc) in 739.6929ms
INFO  2018-08-23 08:39:42,769 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 4715.8594ms 302 
INFO  2018-08-23 08:39:42,771 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/Account/Login?ReturnUrl=%2F  
INFO  2018-08-23 08:39:42,799 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "Login", controller = "Account", area = ""}. Executing action Yaeher.Web.Controllers.AccountController.Login (Yaeher.Web.Mvc)
INFO  2018-08-23 08:39:45,620 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Yaeher.Web.Controllers.AccountController.Login (Yaeher.Web.Mvc) with arguments (, /, ) - Validation state: Valid
INFO  2018-08-23 08:39:45,631 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Yaeher.Web.Controllers.AccountController.Login (Yaeher.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.ViewResult in 7.0578ms.
INFO  2018-08-23 08:39:46,000 [13   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executing ViewResult, running view Login.
INFO  2018-08-23 08:39:47,501 [13   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executed ViewResult - view Login executed in 1552.3404ms.
INFO  2018-08-23 08:39:47,508 [13   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Yaeher.Web.Controllers.AccountController.Login (Yaeher.Web.Mvc) in 4705.9331ms
INFO  2018-08-23 08:39:47,521 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/fonts/material-icons/materialicons.css?v=2SsVsQpWRHM3EJ4D4MT4RRpiEXbEuK0vEjPxVr5P7Ek  
INFO  2018-08-23 08:39:47,523 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/lib/bootstrap/dist/css/bootstrap.css?v=fmMNkMcjSw3xcp9iuPnku_ryk9kaWgrEbfJfKmdZ45o  
INFO  2018-08-23 08:39:47,533 [14   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/fonts/roboto/roboto.css?v=DWPiEyLnt8XZ68WQeudmZPGSejowhmQNUUhaX8dYF1Q  
INFO  2018-08-23 08:39:47,554 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/lib/toastr/toastr.css?v=W8a9WvLyUO7CXtOC4f9LoUMwkywM7JSq-Xm5kNsYW08  
INFO  2018-08-23 08:39:47,557 [19   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/lib/famfamfam-flags/dist/sprite/famfamfam-flags.css?v=l7wu43l7XpKWzFn29hiH8AFe4I_CNzbCPmaAQivPYMg  
INFO  2018-08-23 08:39:47,563 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 4789.8292ms 200 text/html; charset=utf-8
INFO  2018-08-23 08:39:47,566 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/lib/font-awesome/css/font-awesome.css?v=NuCn4IvuZXdBaFKJOAcsU2Q3ZpwbdFisd5dux4jkQ5w  
INFO  2018-08-23 08:39:47,593 [7    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/toastr/toastr.css'. Physical path: 'D:\YaeherWorkPlace\Yaeher\aspnet-core\src\Yaeher.Web.Mvc\wwwroot\lib\toastr\toastr.css'
INFO  2018-08-23 08:39:47,594 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 58.7578ms 200 text/css
INFO  2018-08-23 08:39:47,598 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/lib/Waves/dist/waves.css?v=0zP86LzXedNkkBjePtKrMTAPuIy6EzHfGlyYvsmGLBw  
INFO  2018-08-23 08:39:47,600 [7    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/font-awesome/css/font-awesome.css'. Physical path: 'D:\YaeherWorkPlace\Yaeher\aspnet-core\src\Yaeher.Web.Mvc\wwwroot\lib\font-awesome\css\font-awesome.css'
INFO  2018-08-23 08:39:47,623 [12   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/fonts/material-icons/materialicons.css'. Physical path: 'D:\YaeherWorkPlace\Yaeher\aspnet-core\src\Yaeher.Web.Mvc\wwwroot\fonts\material-icons\materialicons.css'
INFO  2018-08-23 08:39:47,625 [14   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/fonts/roboto/roboto.css'. Physical path: 'D:\YaeherWorkPlace\Yaeher\aspnet-core\src\Yaeher.Web.Mvc\wwwroot\fonts\roboto\roboto.css'
INFO  2018-08-23 08:39:47,627 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 36.9748ms 200 text/css
INFO  2018-08-23 08:39:47,629 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 103.9038ms 200 text/css
INFO  2018-08-23 08:39:47,630 [14   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 106.7424ms 200 text/css
INFO  2018-08-23 08:39:47,631 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/view-resources/Views/Account/_Layout.css?v=vIEtxnpR3ZrYbYcueRr_mJ9XuJJzDprh4sMCwvRBcqk  
INFO  2018-08-23 08:39:47,633 [14   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/css/materialize.css?v=OdWlipUYj8b9Oa4RyT45njteIcxH-4pGocqe0r0V8js  
INFO  2018-08-23 08:39:47,635 [11   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/Waves/dist/waves.css'. Physical path: 'D:\YaeherWorkPlace\Yaeher\aspnet-core\src\Yaeher.Web.Mvc\wwwroot\lib\Waves\dist\waves.css'
INFO  2018-08-23 08:39:47,636 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/lib/animate.css/animate.css?v=00w68NO3TLuHjKRHJmjrrgJBDtG_6OhbJEu1gtHcsuo  
INFO  2018-08-23 08:39:47,639 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 37.9933ms 200 text/css
INFO  2018-08-23 08:39:47,641 [19   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/famfamfam-flags/dist/sprite/famfamfam-flags.css'. Physical path: 'D:\YaeherWorkPlace\Yaeher\aspnet-core\src\Yaeher.Web.Mvc\wwwroot\lib\famfamfam-flags\dist\sprite\famfamfam-flags.css'
INFO  2018-08-23 08:39:47,642 [13   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/css/materialize.css'. Physical path: 'D:\YaeherWorkPlace\Yaeher\aspnet-core\src\Yaeher.Web.Mvc\wwwroot\css\materialize.css'
INFO  2018-08-23 08:39:47,644 [7    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/view-resources/Views/Account/_Layout.css'. Physical path: 'D:\YaeherWorkPlace\Yaeher\aspnet-core\src\Yaeher.Web.Mvc\wwwroot\view-resources\Views\Account\_Layout.css'
INFO  2018-08-23 08:39:47,645 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/view-resources/Views/Account/Login.css?v=j_16MTiQNlUrKdjTrCjLCSGkIIjHvt8tFUyucW02Vqw  
INFO  2018-08-23 08:39:47,647 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 16.1564ms 200 text/css
INFO  2018-08-23 08:39:47,649 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 12.0152ms 200 text/css
INFO  2018-08-23 08:39:47,650 [19   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 87.8568ms 200 text/css
INFO  2018-08-23 08:39:47,651 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/lib/json2/json2.js?v=EZJ68U7eUi8uSP0MRRUalYten2eOlhREE9kJOIbIeYg  
INFO  2018-08-23 08:39:47,653 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/lib/jquery/dist/jquery.js?v=DZAnKJ_6XZ9si04Hgrsxu_8s717jcIzLy3oi35EouyE  
INFO  2018-08-23 08:39:47,654 [19   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/css/style.css?v=151KUrNx-cFGpjXC7QZ8WbWSo-mQTLO0htvGyBUR_i8  
INFO  2018-08-23 08:39:47,665 [11   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/view-resources/Views/Account/Login.css'. Physical path: 'D:\YaeherWorkPlace\Yaeher\aspnet-core\src\Yaeher.Web.Mvc\wwwroot\view-resources\Views\Account\Login.css'
INFO  2018-08-23 08:39:47,665 [7    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/json2/json2.js'. Physical path: 'D:\YaeherWorkPlace\Yaeher\aspnet-core\src\Yaeher.Web.Mvc\wwwroot\lib\json2\json2.js'
INFO  2018-08-23 08:39:47,669 [13   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/animate.css/animate.css'. Physical path: 'D:\YaeherWorkPlace\Yaeher\aspnet-core\src\Yaeher.Web.Mvc\wwwroot\lib\animate.css\animate.css'
INFO  2018-08-23 08:39:47,672 [19   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/bootstrap/dist/css/bootstrap.css'. Physical path: 'D:\YaeherWorkPlace\Yaeher\aspnet-core\src\Yaeher.Web.Mvc\wwwroot\lib\bootstrap\dist\css\bootstrap.css'
INFO  2018-08-23 08:39:47,676 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 22.0637ms 200 application/javascript
INFO  2018-08-23 08:39:47,680 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 26.6192ms 200 text/css
INFO  2018-08-23 08:39:47,682 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/lib/moment/min/moment-with-locales.js?v=7CN4bWPV0U57HDA4YjdCBKCAynhqdWErjNn-5rrsW_I  
INFO  2018-08-23 08:39:47,683 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 40.8779ms 200 text/css
INFO  2018-08-23 08:39:47,685 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/lib/bootstrap/dist/js/bootstrap.js?v=Cr6N6zNN4bp0OwTQOZ6Z66M2r-2dpy_EwKMCyZ-SOMg  
INFO  2018-08-23 08:39:47,687 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/lib/jquery-validation/dist/jquery.validate.js?v=KuzD50lDGNI5jq_ipt4hwDpSJk3fhseTR1jdvaBoZLs  
INFO  2018-08-23 08:39:47,689 [12   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/css/style.css'. Physical path: 'D:\YaeherWorkPlace\Yaeher\aspnet-core\src\Yaeher.Web.Mvc\wwwroot\css\style.css'
INFO  2018-08-23 08:39:47,695 [19   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 152.2954ms 200 text/css
INFO  2018-08-23 08:39:47,700 [6    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/jquery/dist/jquery.js'. Physical path: 'D:\YaeherWorkPlace\Yaeher\aspnet-core\src\Yaeher.Web.Mvc\wwwroot\lib\jquery\dist\jquery.js'
INFO  2018-08-23 08:39:47,702 [11   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/bootstrap/dist/js/bootstrap.js'. Physical path: 'D:\YaeherWorkPlace\Yaeher\aspnet-core\src\Yaeher.Web.Mvc\wwwroot\lib\bootstrap\dist\js\bootstrap.js'
INFO  2018-08-23 08:39:47,705 [13   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/jquery-validation/dist/jquery.validate.js'. Physical path: 'D:\YaeherWorkPlace\Yaeher\aspnet-core\src\Yaeher.Web.Mvc\wwwroot\lib\jquery-validation\dist\jquery.validate.js'
INFO  2018-08-23 08:39:47,710 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 21.6826ms 200 application/javascript
INFO  2018-08-23 08:39:47,714 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 55.8801ms 200 application/javascript
INFO  2018-08-23 08:39:47,716 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/lib/spin.js/jquery.spin.js?v=EG38bUU5b2M64hy9cNAzu_cQBEsiBYsDifOcoHqNd2k  
INFO  2018-08-23 08:39:47,719 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 23.5888ms 200 application/javascript
INFO  2018-08-23 08:39:47,721 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/lib/sweetalert/dist/sweetalert.min.js?v=aPktydUv1rN3mouQeXoKi3ioFTIQlULuqYeoTAA2ihY  
INFO  2018-08-23 08:39:47,729 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/lib/spin.js/spin.js?v=GySbz3oZXNlwoawo5PpYy0iM38B-q3jyi_HLw00uxy0  
INFO  2018-08-23 08:39:47,731 [11   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/spin.js/jquery.spin.js'. Physical path: 'D:\YaeherWorkPlace\Yaeher\aspnet-core\src\Yaeher.Web.Mvc\wwwroot\lib\spin.js\jquery.spin.js'
INFO  2018-08-23 08:39:47,733 [6    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/sweetalert/dist/sweetalert.min.js'. Physical path: 'D:\YaeherWorkPlace\Yaeher\aspnet-core\src\Yaeher.Web.Mvc\wwwroot\lib\sweetalert\dist\sweetalert.min.js'
INFO  2018-08-23 08:39:47,736 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 18.8747ms 200 application/javascript
INFO  2018-08-23 08:39:47,737 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 38.9677ms 200 text/css
INFO  2018-08-23 08:39:47,738 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 17.7314ms 200 application/javascript
INFO  2018-08-23 08:39:47,740 [7    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/moment/min/moment-with-locales.js'. Physical path: 'D:\YaeherWorkPlace\Yaeher\aspnet-core\src\Yaeher.Web.Mvc\wwwroot\lib\moment\min\moment-with-locales.js'
INFO  2018-08-23 08:39:47,743 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/lib/Waves/dist/waves.js?v=Lar7zQhqgdoUsaqhuwkgnWgsC-eRWIxHhJPV-QtrDog  
INFO  2018-08-23 08:39:47,747 [13   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/spin.js/spin.js'. Physical path: 'D:\YaeherWorkPlace\Yaeher\aspnet-core\src\Yaeher.Web.Mvc\wwwroot\lib\spin.js\spin.js'
INFO  2018-08-23 08:39:47,748 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 63.9022ms 200 application/javascript
INFO  2018-08-23 08:39:47,749 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 27.5772ms 200 application/javascript
INFO  2018-08-23 08:39:47,751 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/lib/abp-web-resources/Abp/Framework/scripts/abp.js?v=FGfi3RfHf06ftjVdq2JaO16cF9CPZNPvujmuYBacXxg  
INFO  2018-08-23 08:39:47,752 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/lib/abp-web-resources/Abp/Framework/scripts/libs/abp.toastr.js?v=ImopdkB8alCil1HigOwW3CDqWKsLZXyplf7TXBbjRnE  
INFO  2018-08-23 08:39:47,754 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/lib/abp-web-resources/Abp/Framework/scripts/libs/abp.jquery.js?v=lMgLZMlGsipWDxpvEPxfKVREzRedV_ygRnTj2kvADpw  
INFO  2018-08-23 08:39:47,757 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/lib/toastr/toastr.js?v=C7DJ6LzTt1Hvj9fd-yRnySs3I4T2B8XmQ3TqXQjc00g  
INFO  2018-08-23 08:39:47,759 [19   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/lib/blockUI/jquery.blockUI.js?v=oQaw-JJuUcJQ9QVYMcFnPxICDT-hv8-kuxT2FNzTGhc  
